name	type	source	detector	wavelength_nominal	units	sampling_frequency
S102-D93	NIRSCWAMPLITUDE	102	93	830	n/a	10.4166666666667
S103-D93	NIRSCWAMPLITUDE	103	93	830	n/a	10.4166666666667
S105-D93	NIRSCWAMPLITUDE	105	93	830	n/a	10.4166666666667
S106-D93	NIRSCWAMPLITUDE	106	93	830	n/a	10.4166666666667
S107-D93	NIRSCWAMPLITUDE	107	93	830	n/a	10.4166666666667
S108-D93	NIRSCWAMPLITUDE	108	93	830	n/a	10.4166666666667
S111-D93	NIRSCWAMPLITUDE	111	93	830	n/a	10.4166666666667
S112-D93	NIRSCWAMPLITUDE	112	93	830	n/a	10.4166666666667
S113-D93	NIRSCWAMPLITUDE	113	93	830	n/a	10.4166666666667
S88-D94	NIRSCWAMPLITUDE	88	94	830	n/a	10.4166666666667
S92-D94	NIRSCWAMPLITUDE	92	94	830	n/a	10.4166666666667
S96-D94	NIRSCWAMPLITUDE	96	94	830	n/a	10.4166666666667
S97-D94	NIRSCWAMPLITUDE	97	94	830	n/a	10.4166666666667
S98-D94	NIRSCWAMPLITUDE	98	94	830	n/a	10.4166666666667
S99-D94	NIRSCWAMPLITUDE	99	94	830	n/a	10.4166666666667
S100-D94	NIRSCWAMPLITUDE	100	94	830	n/a	10.4166666666667
S101-D94	NIRSCWAMPLITUDE	101	94	830	n/a	10.4166666666667
S102-D94	NIRSCWAMPLITUDE	102	94	830	n/a	10.4166666666667
S103-D94	NIRSCWAMPLITUDE	103	94	830	n/a	10.4166666666667
S104-D94	NIRSCWAMPLITUDE	104	94	830	n/a	10.4166666666667
S105-D94	NIRSCWAMPLITUDE	105	94	830	n/a	10.4166666666667
S106-D94	NIRSCWAMPLITUDE	106	94	830	n/a	10.4166666666667
S107-D94	NIRSCWAMPLITUDE	107	94	830	n/a	10.4166666666667
S108-D94	NIRSCWAMPLITUDE	108	94	830	n/a	10.4166666666667
S109-D94	NIRSCWAMPLITUDE	109	94	830	n/a	10.4166666666667
S111-D94	NIRSCWAMPLITUDE	111	94	830	n/a	10.4166666666667
S112-D94	NIRSCWAMPLITUDE	112	94	830	n/a	10.4166666666667
S113-D94	NIRSCWAMPLITUDE	113	94	830	n/a	10.4166666666667
S114-D94	NIRSCWAMPLITUDE	114	94	830	n/a	10.4166666666667
S97-D95	NIRSCWAMPLITUDE	97	95	830	n/a	10.4166666666667
S98-D95	NIRSCWAMPLITUDE	98	95	830	n/a	10.4166666666667
S99-D95	NIRSCWAMPLITUDE	99	95	830	n/a	10.4166666666667
S100-D95	NIRSCWAMPLITUDE	100	95	830	n/a	10.4166666666667
S101-D95	NIRSCWAMPLITUDE	101	95	830	n/a	10.4166666666667
S102-D95	NIRSCWAMPLITUDE	102	95	830	n/a	10.4166666666667
S103-D95	NIRSCWAMPLITUDE	103	95	830	n/a	10.4166666666667
S104-D95	NIRSCWAMPLITUDE	104	95	830	n/a	10.4166666666667
S105-D95	NIRSCWAMPLITUDE	105	95	830	n/a	10.4166666666667
S106-D95	NIRSCWAMPLITUDE	106	95	830	n/a	10.4166666666667
S107-D95	NIRSCWAMPLITUDE	107	95	830	n/a	10.4166666666667
S108-D95	NIRSCWAMPLITUDE	108	95	830	n/a	10.4166666666667
S109-D95	NIRSCWAMPLITUDE	109	95	830	n/a	10.4166666666667
S110-D95	NIRSCWAMPLITUDE	110	95	830	n/a	10.4166666666667
S112-D95	NIRSCWAMPLITUDE	112	95	830	n/a	10.4166666666667
S113-D95	NIRSCWAMPLITUDE	113	95	830	n/a	10.4166666666667
S114-D95	NIRSCWAMPLITUDE	114	95	830	n/a	10.4166666666667
S115-D95	NIRSCWAMPLITUDE	115	95	830	n/a	10.4166666666667
S97-D96	NIRSCWAMPLITUDE	97	96	830	n/a	10.4166666666667
S98-D96	NIRSCWAMPLITUDE	98	96	830	n/a	10.4166666666667
S99-D96	NIRSCWAMPLITUDE	99	96	830	n/a	10.4166666666667
S100-D96	NIRSCWAMPLITUDE	100	96	830	n/a	10.4166666666667
S101-D96	NIRSCWAMPLITUDE	101	96	830	n/a	10.4166666666667
S102-D96	NIRSCWAMPLITUDE	102	96	830	n/a	10.4166666666667
S103-D96	NIRSCWAMPLITUDE	103	96	830	n/a	10.4166666666667
S104-D96	NIRSCWAMPLITUDE	104	96	830	n/a	10.4166666666667
S106-D96	NIRSCWAMPLITUDE	106	96	830	n/a	10.4166666666667
S107-D96	NIRSCWAMPLITUDE	107	96	830	n/a	10.4166666666667
S108-D96	NIRSCWAMPLITUDE	108	96	830	n/a	10.4166666666667
S109-D96	NIRSCWAMPLITUDE	109	96	830	n/a	10.4166666666667
S110-D96	NIRSCWAMPLITUDE	110	96	830	n/a	10.4166666666667
S113-D96	NIRSCWAMPLITUDE	113	96	830	n/a	10.4166666666667
S114-D96	NIRSCWAMPLITUDE	114	96	830	n/a	10.4166666666667
S115-D96	NIRSCWAMPLITUDE	115	96	830	n/a	10.4166666666667
S116-D96	NIRSCWAMPLITUDE	116	96	830	n/a	10.4166666666667
S4-D97	NIRSCWAMPLITUDE	4	97	830	n/a	10.4166666666667
S8-D97	NIRSCWAMPLITUDE	8	97	830	n/a	10.4166666666667
S12-D97	NIRSCWAMPLITUDE	12	97	830	n/a	10.4166666666667
S16-D97	NIRSCWAMPLITUDE	16	97	830	n/a	10.4166666666667
S20-D97	NIRSCWAMPLITUDE	20	97	830	n/a	10.4166666666667
S98-D97	NIRSCWAMPLITUDE	98	97	830	n/a	10.4166666666667
S99-D97	NIRSCWAMPLITUDE	99	97	830	n/a	10.4166666666667
S100-D97	NIRSCWAMPLITUDE	100	97	830	n/a	10.4166666666667
S102-D97	NIRSCWAMPLITUDE	102	97	830	n/a	10.4166666666667
S103-D97	NIRSCWAMPLITUDE	103	97	830	n/a	10.4166666666667
S104-D97	NIRSCWAMPLITUDE	104	97	830	n/a	10.4166666666667
S107-D97	NIRSCWAMPLITUDE	107	97	830	n/a	10.4166666666667
S108-D97	NIRSCWAMPLITUDE	108	97	830	n/a	10.4166666666667
S109-D97	NIRSCWAMPLITUDE	109	97	830	n/a	10.4166666666667
S110-D97	NIRSCWAMPLITUDE	110	97	830	n/a	10.4166666666667
S114-D97	NIRSCWAMPLITUDE	114	97	830	n/a	10.4166666666667
S115-D97	NIRSCWAMPLITUDE	115	97	830	n/a	10.4166666666667
S116-D97	NIRSCWAMPLITUDE	116	97	830	n/a	10.4166666666667
S72-D98	NIRSCWAMPLITUDE	72	98	830	n/a	10.4166666666667
S75-D98	NIRSCWAMPLITUDE	75	98	830	n/a	10.4166666666667
S76-D98	NIRSCWAMPLITUDE	76	98	830	n/a	10.4166666666667
S79-D98	NIRSCWAMPLITUDE	79	98	830	n/a	10.4166666666667
S80-D98	NIRSCWAMPLITUDE	80	98	830	n/a	10.4166666666667
S83-D98	NIRSCWAMPLITUDE	83	98	830	n/a	10.4166666666667
S84-D98	NIRSCWAMPLITUDE	84	98	830	n/a	10.4166666666667
S87-D98	NIRSCWAMPLITUDE	87	98	830	n/a	10.4166666666667
S88-D98	NIRSCWAMPLITUDE	88	98	830	n/a	10.4166666666667
S91-D98	NIRSCWAMPLITUDE	91	98	830	n/a	10.4166666666667
S92-D98	NIRSCWAMPLITUDE	92	98	830	n/a	10.4166666666667
S96-D98	NIRSCWAMPLITUDE	96	98	830	n/a	10.4166666666667
S97-D98	NIRSCWAMPLITUDE	97	98	830	n/a	10.4166666666667
S98-D98	NIRSCWAMPLITUDE	98	98	830	n/a	10.4166666666667
S101-D98	NIRSCWAMPLITUDE	101	98	830	n/a	10.4166666666667
S102-D98	NIRSCWAMPLITUDE	102	98	830	n/a	10.4166666666667
S105-D98	NIRSCWAMPLITUDE	105	98	830	n/a	10.4166666666667
S106-D98	NIRSCWAMPLITUDE	106	98	830	n/a	10.4166666666667
S107-D98	NIRSCWAMPLITUDE	107	98	830	n/a	10.4166666666667
S111-D98	NIRSCWAMPLITUDE	111	98	830	n/a	10.4166666666667
S112-D98	NIRSCWAMPLITUDE	112	98	830	n/a	10.4166666666667
S113-D98	NIRSCWAMPLITUDE	113	98	830	n/a	10.4166666666667
S117-D98	NIRSCWAMPLITUDE	117	98	830	n/a	10.4166666666667
S118-D98	NIRSCWAMPLITUDE	118	98	830	n/a	10.4166666666667
S76-D99	NIRSCWAMPLITUDE	76	99	830	n/a	10.4166666666667
S80-D99	NIRSCWAMPLITUDE	80	99	830	n/a	10.4166666666667
S84-D99	NIRSCWAMPLITUDE	84	99	830	n/a	10.4166666666667
S88-D99	NIRSCWAMPLITUDE	88	99	830	n/a	10.4166666666667
S92-D99	NIRSCWAMPLITUDE	92	99	830	n/a	10.4166666666667
S97-D99	NIRSCWAMPLITUDE	97	99	830	n/a	10.4166666666667
S98-D99	NIRSCWAMPLITUDE	98	99	830	n/a	10.4166666666667
S99-D99	NIRSCWAMPLITUDE	99	99	830	n/a	10.4166666666667
S101-D99	NIRSCWAMPLITUDE	101	99	830	n/a	10.4166666666667
S102-D99	NIRSCWAMPLITUDE	102	99	830	n/a	10.4166666666667
S103-D99	NIRSCWAMPLITUDE	103	99	830	n/a	10.4166666666667
S105-D99	NIRSCWAMPLITUDE	105	99	830	n/a	10.4166666666667
S106-D99	NIRSCWAMPLITUDE	106	99	830	n/a	10.4166666666667
S107-D99	NIRSCWAMPLITUDE	107	99	830	n/a	10.4166666666667
S108-D99	NIRSCWAMPLITUDE	108	99	830	n/a	10.4166666666667
S111-D99	NIRSCWAMPLITUDE	111	99	830	n/a	10.4166666666667
S112-D99	NIRSCWAMPLITUDE	112	99	830	n/a	10.4166666666667
S113-D99	NIRSCWAMPLITUDE	113	99	830	n/a	10.4166666666667
S114-D99	NIRSCWAMPLITUDE	114	99	830	n/a	10.4166666666667
S117-D99	NIRSCWAMPLITUDE	117	99	830	n/a	10.4166666666667
S118-D99	NIRSCWAMPLITUDE	118	99	830	n/a	10.4166666666667
S119-D99	NIRSCWAMPLITUDE	119	99	830	n/a	10.4166666666667
S97-D100	NIRSCWAMPLITUDE	97	100	830	n/a	10.4166666666667
S98-D100	NIRSCWAMPLITUDE	98	100	830	n/a	10.4166666666667
S99-D100	NIRSCWAMPLITUDE	99	100	830	n/a	10.4166666666667
S100-D100	NIRSCWAMPLITUDE	100	100	830	n/a	10.4166666666667
S101-D100	NIRSCWAMPLITUDE	101	100	830	n/a	10.4166666666667
S102-D100	NIRSCWAMPLITUDE	102	100	830	n/a	10.4166666666667
S103-D100	NIRSCWAMPLITUDE	103	100	830	n/a	10.4166666666667
S104-D100	NIRSCWAMPLITUDE	104	100	830	n/a	10.4166666666667
S105-D100	NIRSCWAMPLITUDE	105	100	830	n/a	10.4166666666667
S106-D100	NIRSCWAMPLITUDE	106	100	830	n/a	10.4166666666667
S107-D100	NIRSCWAMPLITUDE	107	100	830	n/a	10.4166666666667
S108-D100	NIRSCWAMPLITUDE	108	100	830	n/a	10.4166666666667
S109-D100	NIRSCWAMPLITUDE	109	100	830	n/a	10.4166666666667
S111-D100	NIRSCWAMPLITUDE	111	100	830	n/a	10.4166666666667
S112-D100	NIRSCWAMPLITUDE	112	100	830	n/a	10.4166666666667
S113-D100	NIRSCWAMPLITUDE	113	100	830	n/a	10.4166666666667
S114-D100	NIRSCWAMPLITUDE	114	100	830	n/a	10.4166666666667
S115-D100	NIRSCWAMPLITUDE	115	100	830	n/a	10.4166666666667
S117-D100	NIRSCWAMPLITUDE	117	100	830	n/a	10.4166666666667
S118-D100	NIRSCWAMPLITUDE	118	100	830	n/a	10.4166666666667
S119-D100	NIRSCWAMPLITUDE	119	100	830	n/a	10.4166666666667
S120-D100	NIRSCWAMPLITUDE	120	100	830	n/a	10.4166666666667
S97-D101	NIRSCWAMPLITUDE	97	101	830	n/a	10.4166666666667
S98-D101	NIRSCWAMPLITUDE	98	101	830	n/a	10.4166666666667
S99-D101	NIRSCWAMPLITUDE	99	101	830	n/a	10.4166666666667
S100-D101	NIRSCWAMPLITUDE	100	101	830	n/a	10.4166666666667
S101-D101	NIRSCWAMPLITUDE	101	101	830	n/a	10.4166666666667
S102-D101	NIRSCWAMPLITUDE	102	101	830	n/a	10.4166666666667
S103-D101	NIRSCWAMPLITUDE	103	101	830	n/a	10.4166666666667
S104-D101	NIRSCWAMPLITUDE	104	101	830	n/a	10.4166666666667
S105-D101	NIRSCWAMPLITUDE	105	101	830	n/a	10.4166666666667
S106-D101	NIRSCWAMPLITUDE	106	101	830	n/a	10.4166666666667
S107-D101	NIRSCWAMPLITUDE	107	101	830	n/a	10.4166666666667
S108-D101	NIRSCWAMPLITUDE	108	101	830	n/a	10.4166666666667
S109-D101	NIRSCWAMPLITUDE	109	101	830	n/a	10.4166666666667
S110-D101	NIRSCWAMPLITUDE	110	101	830	n/a	10.4166666666667
S111-D101	NIRSCWAMPLITUDE	111	101	830	n/a	10.4166666666667
S112-D101	NIRSCWAMPLITUDE	112	101	830	n/a	10.4166666666667
S113-D101	NIRSCWAMPLITUDE	113	101	830	n/a	10.4166666666667
S114-D101	NIRSCWAMPLITUDE	114	101	830	n/a	10.4166666666667
S115-D101	NIRSCWAMPLITUDE	115	101	830	n/a	10.4166666666667
S116-D101	NIRSCWAMPLITUDE	116	101	830	n/a	10.4166666666667
S118-D101	NIRSCWAMPLITUDE	118	101	830	n/a	10.4166666666667
S119-D101	NIRSCWAMPLITUDE	119	101	830	n/a	10.4166666666667
S120-D101	NIRSCWAMPLITUDE	120	101	830	n/a	10.4166666666667
S121-D101	NIRSCWAMPLITUDE	121	101	830	n/a	10.4166666666667
S97-D102	NIRSCWAMPLITUDE	97	102	830	n/a	10.4166666666667
S98-D102	NIRSCWAMPLITUDE	98	102	830	n/a	10.4166666666667
S99-D102	NIRSCWAMPLITUDE	99	102	830	n/a	10.4166666666667
S100-D102	NIRSCWAMPLITUDE	100	102	830	n/a	10.4166666666667
S101-D102	NIRSCWAMPLITUDE	101	102	830	n/a	10.4166666666667
S102-D102	NIRSCWAMPLITUDE	102	102	830	n/a	10.4166666666667
S103-D102	NIRSCWAMPLITUDE	103	102	830	n/a	10.4166666666667
S104-D102	NIRSCWAMPLITUDE	104	102	830	n/a	10.4166666666667
S106-D102	NIRSCWAMPLITUDE	106	102	830	n/a	10.4166666666667
S107-D102	NIRSCWAMPLITUDE	107	102	830	n/a	10.4166666666667
S108-D102	NIRSCWAMPLITUDE	108	102	830	n/a	10.4166666666667
S109-D102	NIRSCWAMPLITUDE	109	102	830	n/a	10.4166666666667
S110-D102	NIRSCWAMPLITUDE	110	102	830	n/a	10.4166666666667
S112-D102	NIRSCWAMPLITUDE	112	102	830	n/a	10.4166666666667
S113-D102	NIRSCWAMPLITUDE	113	102	830	n/a	10.4166666666667
S114-D102	NIRSCWAMPLITUDE	114	102	830	n/a	10.4166666666667
S115-D102	NIRSCWAMPLITUDE	115	102	830	n/a	10.4166666666667
S116-D102	NIRSCWAMPLITUDE	116	102	830	n/a	10.4166666666667
S119-D102	NIRSCWAMPLITUDE	119	102	830	n/a	10.4166666666667
S120-D102	NIRSCWAMPLITUDE	120	102	830	n/a	10.4166666666667
S121-D102	NIRSCWAMPLITUDE	121	102	830	n/a	10.4166666666667
S122-D102	NIRSCWAMPLITUDE	122	102	830	n/a	10.4166666666667
S8-D103	NIRSCWAMPLITUDE	8	103	830	n/a	10.4166666666667
S12-D103	NIRSCWAMPLITUDE	12	103	830	n/a	10.4166666666667
S16-D103	NIRSCWAMPLITUDE	16	103	830	n/a	10.4166666666667
S20-D103	NIRSCWAMPLITUDE	20	103	830	n/a	10.4166666666667
S98-D103	NIRSCWAMPLITUDE	98	103	830	n/a	10.4166666666667
S99-D103	NIRSCWAMPLITUDE	99	103	830	n/a	10.4166666666667
S100-D103	NIRSCWAMPLITUDE	100	103	830	n/a	10.4166666666667
S102-D103	NIRSCWAMPLITUDE	102	103	830	n/a	10.4166666666667
S103-D103	NIRSCWAMPLITUDE	103	103	830	n/a	10.4166666666667
S104-D103	NIRSCWAMPLITUDE	104	103	830	n/a	10.4166666666667
S107-D103	NIRSCWAMPLITUDE	107	103	830	n/a	10.4166666666667
S108-D103	NIRSCWAMPLITUDE	108	103	830	n/a	10.4166666666667
S109-D103	NIRSCWAMPLITUDE	109	103	830	n/a	10.4166666666667
S110-D103	NIRSCWAMPLITUDE	110	103	830	n/a	10.4166666666667
S113-D103	NIRSCWAMPLITUDE	113	103	830	n/a	10.4166666666667
S114-D103	NIRSCWAMPLITUDE	114	103	830	n/a	10.4166666666667
S115-D103	NIRSCWAMPLITUDE	115	103	830	n/a	10.4166666666667
S116-D103	NIRSCWAMPLITUDE	116	103	830	n/a	10.4166666666667
S120-D103	NIRSCWAMPLITUDE	120	103	830	n/a	10.4166666666667
S121-D103	NIRSCWAMPLITUDE	121	103	830	n/a	10.4166666666667
S122-D103	NIRSCWAMPLITUDE	122	103	830	n/a	10.4166666666667
S7-D104	NIRSCWAMPLITUDE	7	104	830	n/a	10.4166666666667
S8-D104	NIRSCWAMPLITUDE	8	104	830	n/a	10.4166666666667
S11-D104	NIRSCWAMPLITUDE	11	104	830	n/a	10.4166666666667
S12-D104	NIRSCWAMPLITUDE	12	104	830	n/a	10.4166666666667
S15-D104	NIRSCWAMPLITUDE	15	104	830	n/a	10.4166666666667
S16-D104	NIRSCWAMPLITUDE	16	104	830	n/a	10.4166666666667
S19-D104	NIRSCWAMPLITUDE	19	104	830	n/a	10.4166666666667
S20-D104	NIRSCWAMPLITUDE	20	104	830	n/a	10.4166666666667
S24-D104	NIRSCWAMPLITUDE	24	104	830	n/a	10.4166666666667
S28-D104	NIRSCWAMPLITUDE	28	104	830	n/a	10.4166666666667
S99-D104	NIRSCWAMPLITUDE	99	104	830	n/a	10.4166666666667
S100-D104	NIRSCWAMPLITUDE	100	104	830	n/a	10.4166666666667
S103-D104	NIRSCWAMPLITUDE	103	104	830	n/a	10.4166666666667
S104-D104	NIRSCWAMPLITUDE	104	104	830	n/a	10.4166666666667
S108-D104	NIRSCWAMPLITUDE	108	104	830	n/a	10.4166666666667
S109-D104	NIRSCWAMPLITUDE	109	104	830	n/a	10.4166666666667
S110-D104	NIRSCWAMPLITUDE	110	104	830	n/a	10.4166666666667
S114-D104	NIRSCWAMPLITUDE	114	104	830	n/a	10.4166666666667
S115-D104	NIRSCWAMPLITUDE	115	104	830	n/a	10.4166666666667
S116-D104	NIRSCWAMPLITUDE	116	104	830	n/a	10.4166666666667
S121-D104	NIRSCWAMPLITUDE	121	104	830	n/a	10.4166666666667
S122-D104	NIRSCWAMPLITUDE	122	104	830	n/a	10.4166666666667
S71-D105	NIRSCWAMPLITUDE	71	105	830	n/a	10.4166666666667
S72-D105	NIRSCWAMPLITUDE	72	105	830	n/a	10.4166666666667
S75-D105	NIRSCWAMPLITUDE	75	105	830	n/a	10.4166666666667
S76-D105	NIRSCWAMPLITUDE	76	105	830	n/a	10.4166666666667
S79-D105	NIRSCWAMPLITUDE	79	105	830	n/a	10.4166666666667
S80-D105	NIRSCWAMPLITUDE	80	105	830	n/a	10.4166666666667
S83-D105	NIRSCWAMPLITUDE	83	105	830	n/a	10.4166666666667
S84-D105	NIRSCWAMPLITUDE	84	105	830	n/a	10.4166666666667
S88-D105	NIRSCWAMPLITUDE	88	105	830	n/a	10.4166666666667
S97-D105	NIRSCWAMPLITUDE	97	105	830	n/a	10.4166666666667
S101-D105	NIRSCWAMPLITUDE	101	105	830	n/a	10.4166666666667
S102-D105	NIRSCWAMPLITUDE	102	105	830	n/a	10.4166666666667
S105-D105	NIRSCWAMPLITUDE	105	105	830	n/a	10.4166666666667
S106-D105	NIRSCWAMPLITUDE	106	105	830	n/a	10.4166666666667
S107-D105	NIRSCWAMPLITUDE	107	105	830	n/a	10.4166666666667
S111-D105	NIRSCWAMPLITUDE	111	105	830	n/a	10.4166666666667
S112-D105	NIRSCWAMPLITUDE	112	105	830	n/a	10.4166666666667
S113-D105	NIRSCWAMPLITUDE	113	105	830	n/a	10.4166666666667
S117-D105	NIRSCWAMPLITUDE	117	105	830	n/a	10.4166666666667
S118-D105	NIRSCWAMPLITUDE	118	105	830	n/a	10.4166666666667
S119-D105	NIRSCWAMPLITUDE	119	105	830	n/a	10.4166666666667
S123-D105	NIRSCWAMPLITUDE	123	105	830	n/a	10.4166666666667
S124-D105	NIRSCWAMPLITUDE	124	105	830	n/a	10.4166666666667
S72-D106	NIRSCWAMPLITUDE	72	106	830	n/a	10.4166666666667
S76-D106	NIRSCWAMPLITUDE	76	106	830	n/a	10.4166666666667
S80-D106	NIRSCWAMPLITUDE	80	106	830	n/a	10.4166666666667
S84-D106	NIRSCWAMPLITUDE	84	106	830	n/a	10.4166666666667
S88-D106	NIRSCWAMPLITUDE	88	106	830	n/a	10.4166666666667
S97-D106	NIRSCWAMPLITUDE	97	106	830	n/a	10.4166666666667
S98-D106	NIRSCWAMPLITUDE	98	106	830	n/a	10.4166666666667
S101-D106	NIRSCWAMPLITUDE	101	106	830	n/a	10.4166666666667
S102-D106	NIRSCWAMPLITUDE	102	106	830	n/a	10.4166666666667
S103-D106	NIRSCWAMPLITUDE	103	106	830	n/a	10.4166666666667
S105-D106	NIRSCWAMPLITUDE	105	106	830	n/a	10.4166666666667
S106-D106	NIRSCWAMPLITUDE	106	106	830	n/a	10.4166666666667
S107-D106	NIRSCWAMPLITUDE	107	106	830	n/a	10.4166666666667
S108-D106	NIRSCWAMPLITUDE	108	106	830	n/a	10.4166666666667
S111-D106	NIRSCWAMPLITUDE	111	106	830	n/a	10.4166666666667
S112-D106	NIRSCWAMPLITUDE	112	106	830	n/a	10.4166666666667
S113-D106	NIRSCWAMPLITUDE	113	106	830	n/a	10.4166666666667
S114-D106	NIRSCWAMPLITUDE	114	106	830	n/a	10.4166666666667
S117-D106	NIRSCWAMPLITUDE	117	106	830	n/a	10.4166666666667
S118-D106	NIRSCWAMPLITUDE	118	106	830	n/a	10.4166666666667
S119-D106	NIRSCWAMPLITUDE	119	106	830	n/a	10.4166666666667
S120-D106	NIRSCWAMPLITUDE	120	106	830	n/a	10.4166666666667
S123-D106	NIRSCWAMPLITUDE	123	106	830	n/a	10.4166666666667
S124-D106	NIRSCWAMPLITUDE	124	106	830	n/a	10.4166666666667
S125-D106	NIRSCWAMPLITUDE	125	106	830	n/a	10.4166666666667
S97-D107	NIRSCWAMPLITUDE	97	107	830	n/a	10.4166666666667
S98-D107	NIRSCWAMPLITUDE	98	107	830	n/a	10.4166666666667
S99-D107	NIRSCWAMPLITUDE	99	107	830	n/a	10.4166666666667
S101-D107	NIRSCWAMPLITUDE	101	107	830	n/a	10.4166666666667
S102-D107	NIRSCWAMPLITUDE	102	107	830	n/a	10.4166666666667
S103-D107	NIRSCWAMPLITUDE	103	107	830	n/a	10.4166666666667
S104-D107	NIRSCWAMPLITUDE	104	107	830	n/a	10.4166666666667
S105-D107	NIRSCWAMPLITUDE	105	107	830	n/a	10.4166666666667
S106-D107	NIRSCWAMPLITUDE	106	107	830	n/a	10.4166666666667
S107-D107	NIRSCWAMPLITUDE	107	107	830	n/a	10.4166666666667
S108-D107	NIRSCWAMPLITUDE	108	107	830	n/a	10.4166666666667
S109-D107	NIRSCWAMPLITUDE	109	107	830	n/a	10.4166666666667
S111-D107	NIRSCWAMPLITUDE	111	107	830	n/a	10.4166666666667
S112-D107	NIRSCWAMPLITUDE	112	107	830	n/a	10.4166666666667
S113-D107	NIRSCWAMPLITUDE	113	107	830	n/a	10.4166666666667
S114-D107	NIRSCWAMPLITUDE	114	107	830	n/a	10.4166666666667
S115-D107	NIRSCWAMPLITUDE	115	107	830	n/a	10.4166666666667
S117-D107	NIRSCWAMPLITUDE	117	107	830	n/a	10.4166666666667
S118-D107	NIRSCWAMPLITUDE	118	107	830	n/a	10.4166666666667
S119-D107	NIRSCWAMPLITUDE	119	107	830	n/a	10.4166666666667
S120-D107	NIRSCWAMPLITUDE	120	107	830	n/a	10.4166666666667
S121-D107	NIRSCWAMPLITUDE	121	107	830	n/a	10.4166666666667
S123-D107	NIRSCWAMPLITUDE	123	107	830	n/a	10.4166666666667
S124-D107	NIRSCWAMPLITUDE	124	107	830	n/a	10.4166666666667
S125-D107	NIRSCWAMPLITUDE	125	107	830	n/a	10.4166666666667
S126-D107	NIRSCWAMPLITUDE	126	107	830	n/a	10.4166666666667
S97-D108	NIRSCWAMPLITUDE	97	108	830	n/a	10.4166666666667
S98-D108	NIRSCWAMPLITUDE	98	108	830	n/a	10.4166666666667
S99-D108	NIRSCWAMPLITUDE	99	108	830	n/a	10.4166666666667
S100-D108	NIRSCWAMPLITUDE	100	108	830	n/a	10.4166666666667
S101-D108	NIRSCWAMPLITUDE	101	108	830	n/a	10.4166666666667
S102-D108	NIRSCWAMPLITUDE	102	108	830	n/a	10.4166666666667
S103-D108	NIRSCWAMPLITUDE	103	108	830	n/a	10.4166666666667
S104-D108	NIRSCWAMPLITUDE	104	108	830	n/a	10.4166666666667
S105-D108	NIRSCWAMPLITUDE	105	108	830	n/a	10.4166666666667
S106-D108	NIRSCWAMPLITUDE	106	108	830	n/a	10.4166666666667
S107-D108	NIRSCWAMPLITUDE	107	108	830	n/a	10.4166666666667
S108-D108	NIRSCWAMPLITUDE	108	108	830	n/a	10.4166666666667
S109-D108	NIRSCWAMPLITUDE	109	108	830	n/a	10.4166666666667
S110-D108	NIRSCWAMPLITUDE	110	108	830	n/a	10.4166666666667
S111-D108	NIRSCWAMPLITUDE	111	108	830	n/a	10.4166666666667
S112-D108	NIRSCWAMPLITUDE	112	108	830	n/a	10.4166666666667
S113-D108	NIRSCWAMPLITUDE	113	108	830	n/a	10.4166666666667
S114-D108	NIRSCWAMPLITUDE	114	108	830	n/a	10.4166666666667
S115-D108	NIRSCWAMPLITUDE	115	108	830	n/a	10.4166666666667
S116-D108	NIRSCWAMPLITUDE	116	108	830	n/a	10.4166666666667
S117-D108	NIRSCWAMPLITUDE	117	108	830	n/a	10.4166666666667
S118-D108	NIRSCWAMPLITUDE	118	108	830	n/a	10.4166666666667
S119-D108	NIRSCWAMPLITUDE	119	108	830	n/a	10.4166666666667
S120-D108	NIRSCWAMPLITUDE	120	108	830	n/a	10.4166666666667
S121-D108	NIRSCWAMPLITUDE	121	108	830	n/a	10.4166666666667
S122-D108	NIRSCWAMPLITUDE	122	108	830	n/a	10.4166666666667
S124-D108	NIRSCWAMPLITUDE	124	108	830	n/a	10.4166666666667
S125-D108	NIRSCWAMPLITUDE	125	108	830	n/a	10.4166666666667
S126-D108	NIRSCWAMPLITUDE	126	108	830	n/a	10.4166666666667
S127-D108	NIRSCWAMPLITUDE	127	108	830	n/a	10.4166666666667
S98-D109	NIRSCWAMPLITUDE	98	109	830	n/a	10.4166666666667
S99-D109	NIRSCWAMPLITUDE	99	109	830	n/a	10.4166666666667
S100-D109	NIRSCWAMPLITUDE	100	109	830	n/a	10.4166666666667
S101-D109	NIRSCWAMPLITUDE	101	109	830	n/a	10.4166666666667
S102-D109	NIRSCWAMPLITUDE	102	109	830	n/a	10.4166666666667
S103-D109	NIRSCWAMPLITUDE	103	109	830	n/a	10.4166666666667
S104-D109	NIRSCWAMPLITUDE	104	109	830	n/a	10.4166666666667
S106-D109	NIRSCWAMPLITUDE	106	109	830	n/a	10.4166666666667
S107-D109	NIRSCWAMPLITUDE	107	109	830	n/a	10.4166666666667
S108-D109	NIRSCWAMPLITUDE	108	109	830	n/a	10.4166666666667
S109-D109	NIRSCWAMPLITUDE	109	109	830	n/a	10.4166666666667
S110-D109	NIRSCWAMPLITUDE	110	109	830	n/a	10.4166666666667
S112-D109	NIRSCWAMPLITUDE	112	109	830	n/a	10.4166666666667
S113-D109	NIRSCWAMPLITUDE	113	109	830	n/a	10.4166666666667
S114-D109	NIRSCWAMPLITUDE	114	109	830	n/a	10.4166666666667
